k,D,alphabeta,alpha,beta,epsilon,t,hondadelta,sos_dist,area_diff,F,localization,adj_arrangement,adj_diffmag
3.0,0.12,0.55,11.0,5.454545454545454,0,1,nan,nan,nan,3.0,nan,nan,nan
3.0,0.12,0.55,11.0,5.454545454545454,0,5000,nan,nan,nan,3.0,nan,nan,nan
3.0,0.12,0.55,11.0,5.454545454545454,0,10000,nan,nan,nan,3.0,nan,nan,nan
3.0,0.12,0.55,11.0,5.454545454545454,0,15000,nan,nan,nan,3.0,nan,nan,nan
3.0,0.12,0.55,11.0,5.454545454545454,0,20000,nan,nan,nan,3.0,nan,nan,nan
3.0,0.12,0.55,11.0,5.454545454545454,0,25000,nan,nan,nan,3.0,nan,nan,nan
3.0,0.12,0.55,11.0,5.454545454545454,0,30000,nan,nan,nan,3.0,nan,nan,nan
3.0,0.12,0.55,11.0,5.454545454545454,0,35000,nan,nan,nan,3.0,nan,nan,nan
3.0,0.12,0.55,11.0,5.454545454545454,0,40000,nan,nan,nan,3.0,nan,nan,nan
3.0,0.12,0.55,11.0,5.454545454545454,0,45000,nan,nan,nan,3.0,nan,nan,nan
3.0,0.12,0.55,11.0,5.454545454545454,0,50000,nan,nan,nan,3.0,nan,nan,nan
3.0,0.12,5.0,100.0,0.6,0,5000,0.2164686918258667,2.9860728703232806,0.08233366513430952,0.08,0.1374895936337897,0.14652048097918494,0.9771538531660343
3.0,0.12,5.0,100.0,0.6,0,10000,0.2692077159881592,3.049760447737843,0.09929086423377942,0.08,0.20880156374825684,0.14840914817583586,0.9237088708325333
3.0,0.12,5.0,100.0,0.6,0,15000,0.25227367877960205,3.1395176547470425,0.10518406123023197,0.08,0.27951327057472586,0.14473133375281852,0.8366879137345488
3.0,0.12,5.0,100.0,0.6,0,20000,0.26968660950660706,3.1867412172990726,0.10723717502254446,0.08,0.33933041752222753,0.14209113503306708,0.7988515020265284
3.0,0.12,5.0,100.0,0.6,0,25000,0.1636633723974228,3.2159292664527563,0.10887206193123775,0.08,0.3845167568506125,0.136101444700313,0.7734876120209545
3.0,0.12,5.0,100.0,0.6,0,30000,0.1705712527036667,3.2376070761600695,0.11027882508522964,0.08,0.41761089545246993,0.1329687843586268,0.7552654155075139
3.0,0.12,5.0,100.0,0.6,0,35000,0.14859046041965485,3.252460285678837,0.11126736135560233,0.08,0.44234850839405626,0.13226289530043725,0.7224298625128368
3.0,0.12,5.0,100.0,0.6,0,40000,0.1630781888961792,3.262636735049029,0.11191371199392293,0.08,0.46158043838102436,0.13130524740020566,0.7045605308932744
3.0,0.12,5.0,100.0,0.6,0,45000,0.1371135115623474,3.2764110297548736,0.11275016576116134,0.08,0.477016849680153,0.13123679235747995,0.6959538864615447
3.0,0.12,5.0,100.0,0.6,0,50000,0.12457981705665588,3.2848793081877083,0.11354859890261622,0.08,0.4897533957447733,0.1314533945969732,0.6947209070233665
3.0,0.12,5.0,100.0,0.6,0,5000,0.22421199083328247,3.0084195964369713,0.08244772701166023,0.48,0.14043700350369065,0.14970017537328342,1.0313409641954705
3.0,0.12,5.0,100.0,0.6,0,10000,0.245756596326828,3.0604419163297147,0.09746587419616831,0.48,0.2260240472963014,0.15131366632582502,0.9554542387388569
3.0,0.12,5.0,100.0,0.6,0,15000,0.2810589671134949,3.1475043582895323,0.09655337917736276,0.48,0.31315295443538943,0.15063788781734913,0.8535802372019582
3.0,0.12,5.0,100.0,0.6,0,20000,0.22258497774600983,3.190745733043665,0.09621119354531067,0.48,0.38377947483426855,0.14273886796254706,0.7963458795416218
3.0,0.12,5.0,100.0,0.6,0,25000,0.23156356811523438,3.2180294645879446,0.09689556480941483,0.48,0.4353711097695025,0.1392258869895072,0.7565814473770048
3.0,0.12,5.0,100.0,0.6,0,30000,0.14832498133182526,3.238670541434053,0.09784608045400396,0.48,0.472710512625561,0.13641676147492796,0.7192126264718856
3.0,0.12,5.0,100.0,0.6,0,35000,0.13803012669086456,3.257227778066625,0.0988726373501602,0.48,0.5002653089407407,0.13469838608709495,0.6773120283305397
3.0,0.12,5.0,100.0,0.6,0,40000,0.13445733487606049,3.2726293870150025,0.09989919424631646,0.48,0.5209573929480905,0.13515848340443376,0.665754129409147
3.0,0.12,5.0,100.0,0.6,0,45000,0.11149876564741135,3.2857424014327097,0.10107783364560696,0.48,0.5367550236002531,0.1332841650175839,0.6539694403896296
3.0,0.12,5.0,100.0,0.6,0,50000,0.09650105983018875,3.298350519788794,0.10233251429646459,0.48,0.5494555333509131,0.131717183301301,0.6508969740175063
3.0,0.5,0.06,1.2,50.0,0,5000,0.10233590751886368,3.042757463448879,0.12248344596175392,0.03,0.06825765997407075,0.12628544500987457,0.995669569872358
3.0,0.5,0.06,1.2,50.0,0,10000,0.21801547706127167,3.110843745907528,0.09385391474672965,0.03,0.10585261999250259,0.1609925134291896,0.7764070852980691
3.0,0.5,0.06,1.2,50.0,0,15000,0.24218381941318512,3.1622317610893456,0.08298001577263013,0.03,0.13714563063378973,0.1611131508053511,0.6855874984593119
3.0,0.5,0.06,1.2,50.0,0,20000,0.18867284059524536,3.196193957711358,0.07689671564725976,0.03,0.16021058138276806,0.1613073507112078,0.6130462967704601
3.0,0.5,0.06,1.2,50.0,0,25000,0.14145998656749725,3.2250040528518444,0.0730946530689033,0.03,0.17680135357205345,0.16098632615984876,0.5642012831632255
3.0,0.5,0.06,1.2,50.0,0,30000,0.10591188073158264,3.239023879861357,0.06982487925151672,0.03,0.18844722766043961,0.16097567485352013,0.5501319061314016
3.0,0.5,0.06,1.2,50.0,0,35000,0.10230070352554321,3.2492500857080984,0.06754364170450283,0.03,0.19646557604939935,0.1609067581947795,0.5296594806515635
3.0,0.5,0.06,1.2,50.0,0,40000,0.09041481465101242,3.2549101362400306,0.06621291980207805,0.03,0.2019671590271426,0.1600701620775309,0.52365465045265
3.0,0.5,0.06,1.2,50.0,0,45000,0.07985308021306992,3.260010494961328,0.06457803289338478,0.03,0.2057459526315129,0.16066173076958276,0.520664067195021
3.0,0.5,0.06,1.2,50.0,0,50000,0.08760511130094528,3.26218807097091,0.06431188851289983,0.03,0.20835984614622133,0.1612330966018593,0.5114124708667316
3.0,0.25,5.0,100.0,0.6,0,1,nan,nan,nan,3.0,nan,nan,nan
3.0,0.25,5.0,100.0,0.6,0,5000,nan,nan,nan,3.0,nan,nan,nan
3.0,0.25,5.0,100.0,0.6,0,10000,nan,nan,nan,3.0,nan,nan,nan
3.0,0.25,5.0,100.0,0.6,0,15000,nan,nan,nan,3.0,nan,nan,nan
3.0,0.25,5.0,100.0,0.6,0,20000,nan,nan,nan,3.0,nan,nan,nan
3.0,0.25,5.0,100.0,0.6,0,25000,nan,nan,nan,3.0,nan,nan,nan
3.0,0.25,5.0,100.0,0.6,0,30000,nan,nan,nan,3.0,nan,nan,nan
3.0,0.25,5.0,100.0,0.6,0,35000,nan,nan,nan,3.0,nan,nan,nan
3.0,0.25,5.0,100.0,0.6,0,40000,nan,nan,nan,3.0,nan,nan,nan
3.0,0.25,5.0,100.0,0.6,0,45000,nan,nan,nan,3.0,nan,nan,nan
3.0,0.25,5.0,100.0,0.6,0,50000,nan,nan,nan,3.0,nan,nan,nan
3.0,0.03,0.55,11.0,5.454545454545454,0,1,nan,nan,nan,0.08,nan,nan,nan
3.0,0.03,0.55,11.0,5.454545454545454,0,5000,nan,nan,nan,0.08,nan,nan,nan
3.0,0.03,0.55,11.0,5.454545454545454,0,10000,nan,nan,nan,0.08,nan,nan,nan
3.0,0.03,0.55,11.0,5.454545454545454,0,15000,nan,nan,nan,0.08,nan,nan,nan
3.0,0.03,0.55,11.0,5.454545454545454,0,20000,nan,nan,nan,0.08,nan,nan,nan
3.0,0.03,0.55,11.0,5.454545454545454,0,25000,nan,nan,nan,0.08,nan,nan,nan
3.0,0.03,0.55,11.0,5.454545454545454,0,30000,nan,nan,nan,0.08,nan,nan,nan
3.0,0.03,0.55,11.0,5.454545454545454,0,35000,nan,nan,nan,0.08,nan,nan,nan
3.0,0.03,0.55,11.0,5.454545454545454,0,40000,nan,nan,nan,0.08,nan,nan,nan
3.0,0.03,0.55,11.0,5.454545454545454,0,45000,nan,nan,nan,0.08,nan,nan,nan
3.0,0.03,0.55,11.0,5.454545454545454,0,50000,nan,nan,nan,0.08,nan,nan,nan
3.0,1.0,0.06,1.2,50.0,0,5000,0.15559183061122894,3.1529214234996337,0.13617087124383725,3.0,0.05915711527721503,0.09135393863743475,0.9476762201947261
3.0,1.0,0.06,1.2,50.0,0,10000,0.15515723824501038,3.143717169940529,0.11875742463496458,3.0,0.091162804484077,0.15811445949459718,0.7165098552563425
3.0,1.0,0.06,1.2,50.0,0,15000,0.13760603964328766,3.1848289795606233,0.10982257757582686,3.0,0.11605108537312939,0.16761160616222234,0.6475924047738228
3.0,1.0,0.06,1.2,50.0,0,20000,0.09069185703992844,3.2044057197577107,0.10461375184347849,3.0,0.13254476082920347,0.1661322989721196,0.6397503176268097
3.0,1.0,0.06,1.2,50.0,0,25000,0.09350907057523727,3.2149422064132605,0.10218043179333035,3.0,0.14271836682180536,0.16659208508583487,0.6263620584468255
3.0,1.0,0.06,1.2,50.0,0,30000,0.07798220962285995,3.2192773190552586,0.10096377176825627,3.0,0.14875696460796972,0.16606338351673192,0.615157743239251
3.0,1.0,0.06,1.2,50.0,0,35000,0.07458365708589554,3.221640580432185,0.09967107049161508,3.0,0.15224808941526857,0.16612263995975868,0.6091144357784827
3.0,1.0,0.06,1.2,50.0,0,40000,0.06971792876720428,3.2221621133544853,0.09940492611113011,3.0,0.15422772037172064,0.1651626367943963,0.6068498082193099
3.0,1.0,0.06,1.2,50.0,0,45000,0.070294588804245,3.222079759504742,0.09917680235642873,3.0,0.1553259493504208,0.16481325250309065,0.6063045822721439
3.0,1.0,0.06,1.2,50.0,0,50000,0.06612122803926468,3.2228731795982926,0.0988726373501602,3.0,0.15591572259153913,0.1643104084598331,0.6059878991875495
3.0,1.0,15.0,300.0,0.2,0,5000,0.18848061561584473,3.1015380213447004,0.12491676601190209,3.0,0.11374193558155928,0.16248789970709426,0.7498870177737748
3.0,1.0,15.0,300.0,0.2,0,10000,0.13279490172863007,3.183367129166645,0.10940435069220765,3.0,0.14077340509185346,0.16696105289113558,0.6564826519285831
3.0,1.0,15.0,300.0,0.2,0,15000,0.10861996561288834,3.2095451720624135,0.10282678243165094,3.0,0.15053663369845185,0.16607822485126067,0.6297876699561766
3.0,1.0,15.0,300.0,0.2,0,20000,0.0942818820476532,3.2191193983138042,0.10134397802609192,3.0,0.15435526526104348,0.16643609878207027,0.6135298210086733
3.0,1.0,15.0,300.0,0.2,0,25000,0.07864458113908768,3.2206927106660963,0.09970909111739863,3.0,0.15590488665582825,0.1658487727759324,0.6051924171098397
3.0,1.0,15.0,300.0,0.2,0,30000,0.06485993415117264,3.222033210745523,0.09879659609859308,3.0,0.1565358904072231,0.16491267363158277,0.6026503341647054
3.0,1.0,15.0,300.0,0.2,0,35000,0.07336612790822983,3.2227891117290777,0.09826430733762317,3.0,0.1567808717985813,0.16467168856043582,0.6009221038279249
3.0,1.0,15.0,300.0,0.2,0,40000,0.056592848151922226,3.223144883964405,0.09818826608605603,3.0,0.1568556645471893,0.16490224351732832,0.601703993571717
3.0,1.0,15.0,300.0,0.2,0,45000,0.05637068673968315,3.2229411944426425,0.0980361835829218,3.0,0.15685151367517516,0.16478363739331783,0.6004356822116745
3.0,1.0,15.0,300.0,0.2,0,50000,0.05677710473537445,3.222886921253007,0.09780805982822038,3.0,0.15680956721327127,0.16489601955902333,0.6001565742150006
3.0,0.06,0.55,11.0,5.454545454545454,0,5000,0.2450963854789734,3.1348171350765686,0.11887148651231527,0.08,0.11810908621145705,0.11673011380902847,1.1590244561956682
3.0,0.06,0.55,11.0,5.454545454545454,0,10000,0.27961084246635437,3.05267937685992,0.11552567144336158,0.08,0.19554383071379042,0.14147080359727335,1.0869559282876018
3.0,0.06,0.55,11.0,5.454545454545454,0,15000,0.31290364265441895,3.111891571461689,0.12560113727600625,0.08,0.29887591549366244,0.1304667282761204,0.9756563234844324
3.0,0.06,0.55,11.0,5.454545454545454,0,20000,0.2130175679922104,3.155077128847527,0.13050579800208612,0.08,0.40170133011900033,0.13279636690169294,0.8838740603994282
3.0,0.06,0.55,11.0,5.454545454545454,0,25000,0.13841068744659424,3.1850286797806318,0.13381359244525623,0.08,0.4829099129970562,0.12664936451391626,0.8720672465786057
3.0,0.06,0.55,11.0,5.454545454545454,0,30000,0.16384103894233704,3.215570496846344,0.13723544876577706,0.08,0.5374541402253402,0.11860861260250882,0.8644156117237661
3.0,0.06,0.55,11.0,5.454545454545454,0,35000,0.18856295943260193,3.2360453224990984,0.13845210879085115,0.08,0.5743851516610121,0.11288799045071087,0.8368571575213314
3.0,0.06,0.55,11.0,5.454545454545454,0,40000,0.24290229380130768,3.2512021587906057,0.13951668631279096,0.08,0.6010794779442671,0.10944418113406572,0.8180251041807437
3.0,0.06,0.55,11.0,5.454545454545454,0,45000,0.22954756021499634,3.257918967962557,0.1398968925706266,0.08,0.6210564665058222,0.10636344581856061,0.8017224670333053
3.0,0.06,0.55,11.0,5.454545454545454,0,50000,0.22335313260555267,3.2786684095275853,0.14092344946678287,0.08,0.6367527747747629,0.10347242315994293,0.7986110016233129
3.0,0.25,5.0,100.0,0.6,0,5000,0.23145757615566254,2.9669896598206185,0.08716228460882225,0.48,0.14142132896336965,0.15645859532044043,0.8950606194367926
3.0,0.25,5.0,100.0,0.6,0,10000,0.35083577036857605,3.1029521868252052,0.0763264062605063,0.48,0.20030135598030907,0.15493423862625322,0.8009253894697854
3.0,0.25,5.0,100.0,0.6,0,15000,0.26138943433761597,3.1659421406145647,0.07450141622289519,0.48,0.24179754749966575,0.15184609111285166,0.7159719511723966
3.0,0.25,5.0,100.0,0.6,0,20000,0.16292046010494232,3.2026704391918273,0.07229621992744842,0.48,0.27166856923613136,0.15188504167255987,0.669156368070433
3.0,0.25,5.0,100.0,0.6,0,25000,0.1317620873451233,3.2338066406261365,0.0709274773992401,0.48,0.2932255012013294,0.15454802985453955,0.6222353377687735
3.0,0.25,5.0,100.0,0.6,0,30000,0.10229257494211197,3.259963688674577,0.07104153927659079,0.48,0.3091669531096655,0.1532564436503301,0.5857340903236542
3.0,0.25,5.0,100.0,0.6,0,35000,0.07388012856245041,3.272391019822348,0.07168788991491139,0.48,0.3212341937441582,0.15239945495007723,0.5726362540376617
3.0,0.25,5.0,100.0,0.6,0,40000,0.07999276369810104,3.274319180988636,0.07244830243058269,0.48,0.3302774883260692,0.15195893306624006,0.5578969043344953
3.0,0.25,5.0,100.0,0.6,0,45000,0.07697867602109909,3.2763107287729807,0.07332277682360468,0.48,0.3370350110939467,0.15147122088435097,0.5570021641503987
3.0,0.25,5.0,100.0,0.6,0,50000,0.08114928752183914,3.2785713560147753,0.07453943684867875,0.48,0.3421370541373253,0.15197444742624502,0.5527139980743224
3.0,0.5,5.0,100.0,0.6,0,5000,0.233997642993927,3.045632637387317,0.10594447374590325,0.19,0.1306028561247775,0.1608240138960957,0.8284615400439155
3.0,0.5,5.0,100.0,0.6,0,10000,0.1971011608839035,3.1470598571634065,0.08343626328203291,0.19,0.16827292737191668,0.1625622110301182,0.7017617339755113
3.0,0.5,5.0,100.0,0.6,0,15000,0.13827353715896606,3.1954484203529328,0.07476756060338013,0.19,0.18607913227584594,0.16071414037300627,0.6159322431037825
3.0,0.5,5.0,100.0,0.6,0,20000,0.12846101820468903,3.2289663025056834,0.07005300300621811,0.19,0.19646544629218152,0.1603628028706679,0.5568798891326673
3.0,0.5,5.0,100.0,0.6,0,25000,0.09392645955085754,3.2439057717235356,0.06701135294353293,0.19,0.20290145819800814,0.16152337485654758,0.5315528761567346
3.0,0.5,5.0,100.0,0.6,0,30000,0.09208853542804718,3.2520967343821376,0.06537646603483964,0.19,0.2070075998675282,0.16013786098106086,0.5222188565532431
3.0,0.5,5.0,100.0,0.6,0,35000,0.08938479423522949,3.2565717546125357,0.0646540741449519,0.19,0.20972331534879746,0.161476913560456,0.5140079750297153
3.0,0.5,5.0,100.0,0.6,0,40000,0.08289609849452972,3.2593712456570527,0.064121785383982,0.19,0.21156659945523082,0.1620068237067519,0.5065572649981694
3.0,0.5,5.0,100.0,0.6,0,45000,0.07505810260772705,3.2614172239955512,0.06377959975192991,0.19,0.21284605490132846,0.16136936666366397,0.5101038224997689
3.0,0.5,5.0,100.0,0.6,0,50000,0.060061436146497726,3.261780535142143,0.06389366162928062,0.19,0.21374803200314615,0.16172507885428503,0.512190866093993
3.0,0.12,0.18,3.5999999999999996,16.666666666666668,0,5000,0.20006424188613892,3.0170675929963586,0.09343568786311043,0.19,0.10450189549928769,0.13513272329088216,1.1355018318958083
3.0,0.12,0.18,3.5999999999999996,16.666666666666668,0,10000,0.23810893297195435,3.032426091346002,0.09955700861426436,0.19,0.17041652576568517,0.1522892162222861,1.0221943947437224
3.0,0.12,0.18,3.5999999999999996,16.666666666666668,0,15000,0.2517130672931671,3.1191653085460165,0.10316896806370301,0.19,0.24360252624889628,0.1475611813650392,0.8710650906428037
3.0,0.12,0.18,3.5999999999999996,16.666666666666668,0,20000,0.24823413789272308,3.1652463862759084,0.1037392774504565,0.19,0.31353872005923555,0.14649922326715786,0.8230717321523633
3.0,0.12,0.18,3.5999999999999996,16.666666666666668,0,25000,0.19386622309684753,3.201708002867078,0.104917916849747,0.19,0.3700239390513105,0.14073541770520182,0.7818703888283103
3.0,0.12,0.18,3.5999999999999996,16.666666666666668,0,30000,0.20555050671100616,3.2267513130915013,0.10621061812638821,0.19,0.4119950561556955,0.13522557899852625,0.7680332834247684
3.0,0.12,0.18,3.5999999999999996,16.666666666666668,0,35000,0.14754438400268555,3.2440366732961805,0.10719915439676088,0.19,0.44275637550418756,0.13358346058069973,0.7318577592178263
3.0,0.12,0.18,3.5999999999999996,16.666666666666668,0,40000,0.14165212213993073,3.2591096413433034,0.10811164941556645,0.19,0.46585422938678195,0.13173912670662694,0.6993964083539772
3.0,0.12,0.18,3.5999999999999996,16.666666666666668,0,45000,0.13380679488182068,3.2756392124140787,0.10845383504761852,0.19,0.48381940039181864,0.1319961002316923,0.6875981557745476
3.0,0.12,0.18,3.5999999999999996,16.666666666666668,0,50000,0.12771058082580566,3.2858728822163807,0.10944237131799121,0.19,0.4980887259745099,0.13187971676166776,0.6887849859872018
3.0,0.25,0.06,1.2,50.0,0,5000,0.15393796563148499,3.0298890878103384,0.1064387418810896,1.2,0.07298103508348239,0.10761317394144765,1.1981104106053193
3.0,0.25,0.06,1.2,50.0,0,10000,0.28472304344177246,3.061706470543247,0.07625036500893917,1.2,0.12216960559457699,0.15638114627540184,0.9314587805028147
3.0,0.25,0.06,1.2,50.0,0,15000,0.3011988699436188,3.132747161519849,0.07172591054069495,1.2,0.17413022951225193,0.15592317097280062,0.7684381343336147
3.0,0.25,0.06,1.2,50.0,0,20000,0.24257837235927582,3.174053477576524,0.06849415734909195,1.2,0.2212363569424545,0.15372683658011171,0.6944773784430208
3.0,0.25,0.06,1.2,50.0,0,25000,0.12982167303562164,3.204908690607202,0.0659467754215931,1.2,0.2606040866093852,0.15451622372689763,0.6409331333875499
3.0,0.25,0.06,1.2,50.0,0,30000,0.10437219589948654,3.2297617182198843,0.06408376475819844,1.2,0.2919284611096741,0.15639886053573424,0.6046111144094534
3.0,0.25,0.06,1.2,50.0,0,35000,0.09393558651208878,3.251784988535002,0.0635894966230121,1.2,0.3162655694734425,0.1565739603510853,0.5671436612578076
3.0,0.25,0.06,1.2,50.0,0,40000,0.07174435257911682,3.255235187897359,0.06366553787457922,1.2,0.334467820723258,0.1566998536995064,0.5470025317040778
3.0,0.25,0.06,1.2,50.0,0,45000,0.06529687345027924,3.2589067151118436,0.06431188851289983,1.2,0.347624216108944,0.15561264705932426,0.54259071254227
3.0,0.25,0.06,1.2,50.0,0,50000,0.06567858159542084,3.2611028313426553,0.06473011539651903,1.2,0.3568858734954968,0.15539111129917804,0.5350819451041066
3.0,0.5,1.6,32.0,1.875,0,5000,0.28812792897224426,3.0302218198643374,0.10552624686228404,1.2,0.1302002634140813,0.16249504458682817,0.8430243196636579
3.0,0.5,1.6,32.0,1.875,0,10000,0.2569989562034607,3.1427523112462663,0.08180137637333962,1.2,0.17382476658856574,0.16268829708026872,0.6986427290571467
3.0,0.5,1.6,32.0,1.875,0,15000,0.12819622457027435,3.1925808708550067,0.07271444681106763,1.2,0.195381386081096,0.16281522394148837,0.6080739564094519
3.0,0.5,1.6,32.0,1.875,0,20000,0.09350742399692535,3.224564002488584,0.06803790983968917,1.2,0.20766222541090892,0.16315811958486098,0.5414874489036893
3.0,0.5,1.6,32.0,1.875,0,25000,0.09050260484218597,3.236426545915939,0.06545250728640677,1.2,0.2146698143864423,0.16288904158054324,0.5246818281519595
3.0,0.5,1.6,32.0,1.875,0,30000,0.08052362501621246,3.242769884147195,0.06381762037771348,1.2,0.21871888488592683,0.16298721274984584,0.5153283542674728
3.0,0.5,1.6,32.0,1.875,0,35000,0.06314169615507126,3.2454760127892364,0.0633613728683107,1.2,0.22112357248326087,0.16207913381971822,0.508276496730255
3.0,0.5,1.6,32.0,1.875,0,40000,0.06353579461574554,3.2464308616703303,0.0633613728683107,1.2,0.2225928618200599,0.1617315801870273,0.5129733974632191
3.0,0.5,1.6,32.0,1.875,0,45000,0.05706171318888664,3.2464978097961277,0.06290512535890792,1.2,0.22349788344249658,0.16327467265344142,0.5074677803291083
3.0,0.5,1.6,32.0,1.875,0,50000,0.05969889089465141,3.247047901450489,0.06317126973939288,1.2,0.22405481117814977,0.16267638174869903,0.5084626648959131
3.0,0.25,1.6,32.0,1.875,0,5000,0.19871415197849274,2.970720648295241,0.09058414092934308,0.08,0.13646488672359847,0.15631186515783518,0.9053638184443698
3.0,0.25,1.6,32.0,1.875,0,10000,0.27231597900390625,3.1024625564012775,0.07727692190509541,0.08,0.18970217265737532,0.15465844202899082,0.825772182946319
3.0,0.25,1.6,32.0,1.875,0,15000,0.2220778912305832,3.1660594562058626,0.07693473627304333,0.08,0.2270041744347059,0.15225528565220578,0.7208108212346759
3.0,0.25,1.6,32.0,1.875,0,20000,0.1754213571548462,3.203123721928656,0.07644046813785699,0.08,0.2541231625429548,0.15314688982293806,0.7115914683215261
3.0,0.25,1.6,32.0,1.875,0,25000,0.14931659400463104,3.2331625557198977,0.07606026188002134,0.08,0.2741514210481417,0.15231919661242388,0.6458294158136209
3.0,0.25,1.6,32.0,1.875,0,30000,0.12789088487625122,3.256591525235124,0.07659255064099124,0.08,0.28937066512522697,0.15136574662220353,0.6121345163491899
3.0,0.25,1.6,32.0,1.875,0,35000,0.08357197791337967,3.2758401932559447,0.07792327254341601,0.08,0.3012904612345808,0.15067582143150007,0.6002896990256775
3.0,0.25,1.6,32.0,1.875,0,40000,0.08981261402368546,3.2843348730100193,0.07830347880125166,0.08,0.3109200558184358,0.1504152235707055,0.58497994843386
3.0,0.25,1.6,32.0,1.875,0,45000,0.07932952791452408,3.2868199585148123,0.07936805632319148,0.08,0.31867998109345835,0.15054867938546213,0.5671811438468368
3.0,0.25,1.6,32.0,1.875,0,50000,0.08163139224052429,3.2893493290363347,0.08028055134199703,0.08,0.3249018253914623,0.149603092366853,0.568962444265051
3.0,0.12,0.55,11.0,5.454545454545454,0,1,nan,nan,nan,1.2,nan,nan,nan
3.0,0.12,0.55,11.0,5.454545454545454,0,5000,nan,nan,nan,1.2,nan,nan,nan
